Date,Region_ID,Meals_Distributed,Meals_Requested,Temperature,Rainfall,Festival_Flag,Disaster_Flag,Population,Food_Availability_Index
2026-01-15,R24,7891,8886,21.5,0.5,1,0,891827,0.7196
2026-01-16,R24,8466,10083,17.9,0.0,1,0,885799,0.7178
2026-01-17,R24,8442,8442,24.9,4.5,1,0,888558,0.7613
2026-01-18,R24,6360,6360,22.7,8.8,0,0,894781,0.7386
2026-01-19,R24,4986,5806,20.8,0.0,0,0,896160,0.7203
2026-01-20,R24,5722,6040,23.2,5.7,0,0,889803,0.7669
2026-01-21,R24,4634,4921,22.9,3.1,0,0,895238,0.7843
2026-01-22,R24,5452,5452,24.7,2.1,0,0,889840,0.6547
2026-01-23,R24,7440,7883,19.2,10.8,0,0,890326,0.7826
2026-01-24,R24,5293,6123,23.1,0.0,0,0,889171,0.7148
2026-01-25,R24,5717,6880,27.0,0.0,1,0,887647,0.7128
2026-01-26,R24,7340,7701,21.4,3.0,1,0,898166,0.701
2026-01-27,R24,7419,8427,21.0,8.5,1,0,889112,0.6994
2026-01-28,R24,6334,7283,25.3,19.4,0,0,893965,0.7949
2026-01-29,R24,5274,6515,23.9,9.9,0,0,896103,0.7457
2026-01-30,R24,5973,6333,21.6,0.0,0,0,886420,0.6753
2026-01-31,R24,5466,6253,19.6,1.1,0,0,893536,0.7462
2026-02-01,R24,5795,6079,28.8,3.0,0,0,892805,0.69
2026-02-02,R24,5910,6376,23.2,5.3,0,0,890854,0.7293
2026-02-03,R24,5261,6333,28.5,7.8,0,0,891512,0.6449
2026-02-04,R24,5621,6228,20.3,3.1,0,0,897815,0.772
2026-02-05,R24,5436,7107,19.5,3.8,0,0,892859,0.7317
2026-02-06,R24,5870,6402,23.9,3.5,0,0,892406,0.7085
2026-02-07,R24,6031,7030,23.9,0.0,0,0,888444,0.799
2026-02-08,R24,5708,6435,24.3,1.0,0,0,891815,0.7107
2026-02-09,R24,6146,6146,24.6,0.7,0,0,897569,0.7528
2026-02-10,R24,5753,6597,23.3,0.0,0,0,897057,0.7617
2026-02-11,R24,6033,6802,23.5,10.3,0,0,888482,0.697
2026-02-12,R24,7008,7008,22.5,5.2,0,0,901588,0.7602
2026-02-13,R24,7510,8034,25.0,0.0,0,0,892799,0.737
2026-02-14,R24,6420,6853,18.7,2.0,0,0,896875,0.7508
2026-02-15,R24,6944,6944,24.2,0.8,0,0,890207,0.7852
2026-02-16,R24,4536,6318,25.8,6.3,0,0,888082,0.7838
2026-02-17,R24,4711,5995,29.4,0.0,0,0,889103,0.7166
2026-02-18,R24,5145,5598,23.8,3.3,0,0,897679,0.7896
2026-02-19,R24,6406,7221,23.8,0.0,0,0,891341,0.6516
2026-02-20,R24,5495,7036,22.1,1.1,0,0,894881,0.7331
2026-02-21,R24,5868,7123,27.0,0.4,0,0,887578,0.716
2026-02-22,R24,6209,7071,23.2,4.8,0,0,894522,0.7787
2026-02-23,R24,5561,6566,18.7,6.7,0,0,891555,0.7299
2026-02-24,R24,5425,6689,27.3,12.4,0,0,888077,0.6643
2026-02-25,R24,5305,6454,24.9,7.4,0,0,884630,0.716
2026-02-26,R24,5383,7247,25.9,4.1,0,0,900992,0.7055
2026-02-27,R24,6228,6913,22.4,1.6,0,0,893762,0.7697
2026-02-28,R24,5275,6591,21.8,0.4,0,0,892772,0.7144
2026-03-01,R24,6042,7112,31.6,0.0,0,0,891565,0.6832
2026-03-02,R24,6212,6941,28.5,4.4,0,0,882327,0.769
2026-03-03,R24,5948,5948,28.9,3.8,0,0,886404,0.7587
2026-03-04,R24,5298,5649,26.5,0.0,0,0,892944,0.737
2026-03-05,R24,5088,7267,28.7,0.0,0,0,896771,0.7103
2026-03-06,R24,6541,6541,21.9,8.7,0,0,893475,0.7398
2026-03-07,R24,10234,10525,28.1,1.7,1,0,890470,0.6856
2026-03-08,R24,9248,9248,30.1,0.0,1,0,893829,0.7278
2026-03-09,R24,7518,10334,28.0,0.0,1,0,889281,0.7691
2026-03-10,R24,9417,9640,27.4,9.2,1,0,890236,0.7824
2026-03-11,R24,8701,9176,30.2,2.0,1,0,896381,0.7645
2026-03-12,R24,7607,9318,26.9,14.8,1,0,895897,0.6645
2026-03-13,R24,7133,7415,29.4,4.1,0,0,895337,0.6794
2026-03-14,R24,6445,7332,34.3,4.3,0,0,894114,0.7049
2026-03-15,R24,5371,6270,28.4,0.0,0,0,894033,0.6553
2026-03-16,R24,5712,6857,29.4,5.1,0,0,908132,0.7296
2026-03-17,R24,5511,6427,32.4,7.4,0,0,891155,0.723
2026-03-18,R24,14277,23579,25.8,0.0,0,1,893332,0.7869
2026-03-19,R24,14763,24374,22.9,0.0,0,1,897441,0.7779
2026-03-20,R24,6226,6226,25.5,5.7,0,0,896918,0.7716
2026-03-21,R24,6872,7650,24.4,1.2,0,0,905991,0.7414
2026-03-22,R24,6100,6162,32.0,4.6,0,0,888902,0.7655
2026-03-23,R24,5313,5584,29.8,4.3,0,0,897752,0.678
2026-03-24,R24,5890,6421,24.7,6.5,0,0,892981,0.7448
2026-03-25,R24,5374,6854,29.5,5.5,0,0,893024,0.7333
2026-03-26,R24,5822,5960,26.9,9.7,0,0,884450,0.7227
2026-03-27,R24,6466,7885,32.0,0.0,0,0,895932,0.7339
2026-03-28,R24,5661,7143,28.8,0.0,0,0,889143,0.8307
2026-03-29,R24,6167,6167,28.5,6.8,0,0,897470,0.6825
2026-03-30,R24,6507,7414,29.1,3.9,0,0,894287,0.745
2026-03-31,R24,4907,5251,26.9,9.3,0,0,893022,0.7691
2026-01-01,R25,5255,6466,23.7,7.6,0,0,296362,0.6744
2026-01-02,R25,9662,14254,22.3,0.0,0,1,298323,0.6645
2026-01-03,R25,8937,13264,21.1,2.4,0,1,299029,0.7411
2026-01-04,R25,7592,11094,20.7,0.0,0,1,298625,0.6686
2026-01-05,R25,5783,8525,21.8,2.6,0,1,294579,0.6686
2026-01-06,R25,7642,11839,19.4,9.1,0,1,297480,0.6494
2026-01-07,R25,7580,11007,22.8,8.5,0,1,296158,0.6585
2026-01-08,R25,5076,6188,22.6,0.6,0,0,294564,0.6338
2026-01-09,R25,5876,6127,17.7,6.3,0,0,298333,0.6573
2026-01-10,R25,4987,5397,19.3,2.2,0,0,296655,0.6716
2026-01-11,R25,4244,5727,23.6,4.8,0,0,295852,0.7332
2026-01-12,R25,4086,5680,26.4,5.8,0,0,299872,0.7055
2026-01-13,R25,5683,6549,24.1,2.9,1,0,296407,0.6599
2026-01-14,R25,6916,7618,21.4,0.0,1,0,294717,0.6061
2026-01-15,R25,6141,6141,20.4,5.5,1,0,298481,0.7156
2026-01-16,R25,6840,7127,18.8,6.2,1,0,298019,0.6587
2026-01-17,R25,7035,8011,17.5,0.0,1,0,298290,0.6647
2026-01-18,R25,5017,5156,21.5,0.0,0,0,297230,0.678
2026-01-19,R25,4861,5023,23.5,5.7,0,0,299147,0.6764
2026-01-20,R25,4163,5649,19.4,2.4,0,0,296461,0.6699
2026-01-21,R25,5013,5406,23.0,0.0,0,0,298741,0.6835
2026-01-22,R25,4717,5253,19.1,0.0,0,0,293622,0.6695
2026-01-23,R25,5581,5581,20.5,2.9,0,0,296355,0.5954
2026-01-24,R25,4586,5581,22.5,0.0,0,0,295217,0.722
2026-01-25,R25,5797,5797,19.8,0.0,1,0,296794,0.6833
2026-01-26,R25,5200,6298,21.5,8.8,1,0,298853,0.7859
2026-01-27,R25,4127,5224,19.6,7.0,1,0,297744,0.7037
2026-01-28,R25,4176,4641,25.2,2.5,0,0,294729,0.6991
2026-01-29,R25,3803,5497,24.1,0.4,0,0,298724,0.6929
2026-01-30,R25,4906,5312,22.2,10.5,0,0,294850,0.7071
2026-01-31,R25,4652,5243,21.8,0.0,0,0,298236,0.6016
2026-02-01,R25,15028,20165,19.6,4.3,0,1,299217,0.6516
2026-02-02,R25,13334,17442,25.1,5.8,0,1,297555,0.6746
2026-02-03,R25,13707,18032,26.0,6.4,0,1,297145,0.7391
2026-02-04,R25,13089,17465,22.0,3.2,0,1,297675,0.6986
2026-02-05,R25,14031,18569,25.1,0.0,0,1,296262,0.7146
2026-02-06,R25,9735,12985,24.1,1.2,0,1,297153,0.4174
2026-02-07,R25,8753,12012,24.5,0.2,0,1,297512,0.3855
2026-02-08,R25,6815,12617,25.6,0.0,0,1,295405,0.3925
2026-02-09,R25,34046,50522,23.6,6.6,0,1,298479,0.404
2026-02-10,R25,26941,38891,24.8,0.0,0,1,298303,0.3933
2026-02-11,R25,7084,12332,22.4,0.8,0,1,295969,0.358
2026-02-12,R25,8775,13959,21.3,6.4,0,1,296717,0.4
2026-02-13,R25,9249,12972,25.1,0.0,0,1,299822,0.358
2026-02-14,R25,6650,11160,19.2,0.0,0,1,295625,0.3988
2026-02-15,R25,7558,12820,30.2,3.4,0,1,295952,0.357
2026-02-16,R25,9060,10448,19.7,1.5,0,1,298327,0.376
2026-02-17,R25,6346,12709,24.1,8.5,0,1,298449,0.3207
2026-02-18,R25,6488,9836,24.0,0.0,0,1,297712,0.4086
2026-02-19,R25,10416,12792,20.2,0.0,0,1,300590,0.4413
2026-02-20,R25,9661,13564,29.6,1.8,0,1,298992,0.4361
2026-02-21,R25,7709,13473,18.3,4.4,0,1,295239,0.3162
2026-02-22,R25,6324,12385,30.0,4.4,0,1,296054,0.3533
2026-02-23,R25,6300,11257,22.4,10.1,0,1,296635,0.3507
2026-02-24,R25,5981,9644,21.8,0.0,0,1,298970,0.3956
2026-02-25,R25,5883,6253,19.6,0.0,0,0,299451,0.5354
2026-02-26,R25,6020,6431,21.7,0.0,0,0,298709,0.5453
2026-02-27,R25,6300,6835,22.0,9.6,0,0,297721,0.5532
2026-02-28,R25,6080,7497,24.0,6.1,0,0,298039,0.509
2026-03-01,R25,5716,6483,24.2,0.0,0,0,296602,0.5662
2026-03-02,R25,6332,7413,27.8,0.0,0,0,296621,0.6382
2026-03-03,R25,5326,6247,29.1,0.0,0,0,299136,0.6311
2026-03-04,R25,5169,5622,24.6,9.6,0,0,297635,0.6528
2026-03-05,R25,4989,5619,27.0,0.5,0,0,295091,0.6091
2026-03-06,R25,6349,6660,28.3,0.0,0,0,297885,0.5795
2026-03-07,R25,8046,10282,36.2,0.0,1,0,299033,0.6587
2026-03-08,R25,7800,7800,28.4,5.2,1,0,295714,0.6585
2026-03-09,R25,8175,9110,27.2,0.0,1,0,297972,0.7417
2026-03-10,R25,9949,16139,26.8,0.0,1,1,298417,0.6852
2026-03-11,R25,61226,101125,31.3,1.1,1,1,293439,0.6627
2026-03-12,R25,53703,86418,33.2,0.0,1,1,295560,0.753
2026-03-13,R25,45525,74068,22.6,2.6,0,1,299365,0.7232
2026-03-14,R25,8326,13490,32.3,3.6,0,1,296114,0.742
2026-03-15,R25,8950,14336,29.6,7.2,0,1,297020,0.7366
2026-03-16,R25,4235,4859,27.5,11.4,0,0,294248,0.6835
2026-03-17,R25,4527,5368,31.6,0.0,0,0,297558,0.7344
2026-03-18,R25,4453,4619,34.5,2.3,0,0,296945,0.6514
2026-03-19,R25,5329,5562,24.9,5.6,0,0,299980,0.671
2026-03-20,R25,4679,5441,29.0,0.0,0,0,298416,0.6202
2026-03-21,R25,5219,5219,29.9,0.0,0,0,295065,0.6591
2026-03-22,R25,4155,4638,27.1,2.0,0,0,298388,0.7248
2026-03-23,R25,4635,5055,23.8,4.3,0,0,298999,0.6899
2026-03-24,R25,4213,4466,23.9,7.0,0,0,296901,0.6178
2026-03-25,R25,4355,5476,32.8,0.0,0,0,296941,0.7754
2026-03-26,R25,4640,5500,29.4,0.0,0,0,301205,0.6138
2026-03-27,R25,4763,6058,28.6,0.0,0,0,297389,0.6564
2026-03-28,R25,4118,6168,29.2,2.2,0,0,296824,0.7286
2026-03-29,R25,5294,5294,32.0,0.0,0,0,297327,0.7082
2026-03-30,R25,4295,5077,29.7,0.2,0,0,298217,0.6936
2026-03-31,R25,4587,5308,28.5,0.0,0,0,297309,0.6274
2026-01-01,R26,2793,3211,16.9,0.0,0,0,61705,0.6533
2026-01-02,R26,2626,2626,17.2,0.0,0,0,61512,0.6185
2026-01-03,R26,2389,2790,17.7,0.0,0,0,61543,0.6212
2026-01-04,R26,2449,2873,21.6,0.1,0,0,61300,0.6551
2026-01-05,R26,8538,12138,23.4,3.3,0,1,61414,0.7371
2026-01-06,R26,2222,2222,20.2,1.2,0,0,60827,0.6664
2026-01-07,R26,2261,2613,19.0,0.0,0,0,61951,0.6066
2026-01-08,R26,2424,2621,20.0,3.3,0,0,61223,0.564
2026-01-09,R26,2424,2465,19.5,0.2,0,0,61568,0.6144
2026-01-10,R26,2323,3089,18.0,6.4,0,0,61404,0.6288
2026-01-11,R26,2358,2574,21.8,0.9,0,0,61663,0.6888
2026-01-12,R26,1978,2382,24.9,0.0,0,0,61283,0.5798
2026-01-13,R26,3343,3637,26.9,0.0,1,0,61872,0.6938
2026-01-14,R26,3448,3593,20.1,8.6,1,0,62320,0.5702
2026-01-15,R26,3875,3875,22.1,10.1,1,0,60932,0.6105
2026-01-16,R26,2913,3423,23.2,11.6,1,0,61775,0.5828
2026-01-17,R26,2871,3164,22.2,0.0,1,0,62062,0.6815
2026-01-18,R26,1911,2216,18.8,0.0,0,0,61134,0.6197
2026-01-19,R26,2148,2675,24.4,0.0,0,0,61407,0.5602
2026-01-20,R26,2339,2339,18.1,7.5,0,0,61287,0.6479
2026-01-21,R26,1596,2024,24.6,7.3,0,0,60691,0.6588
2026-01-22,R26,2348,2459,17.7,0.0,0,0,61318,0.7063
2026-01-23,R26,1848,2228,25.6,0.0,0,0,61290,0.6463
2026-01-24,R26,1908,2577,22.7,0.0,0,0,62109,0.6228
2026-01-25,R26,2605,2994,25.4,0.0,1,0,61878,0.6369
2026-01-26,R26,2336,2927,17.6,4.2,1,0,61394,0.5787
2026-01-27,R26,2723,2723,23.3,2.5,1,0,61393,0.6612
2026-01-28,R26,1927,1927,17.6,0.0,0,0,61738,0.5892
2026-01-29,R26,2020,2888,21.2,0.0,0,0,61868,0.5614
2026-01-30,R26,2332,2332,27.5,10.4,0,0,61489,0.6088
2026-01-31,R26,2423,2568,24.2,2.9,0,0,61515,0.655
2026-02-01,R26,2482,2482,22.9,0.0,0,0,61719,0.6004
2026-02-02,R26,2180,2694,22.0,0.0,0,0,62007,0.608
2026-02-03,R26,2105,2726,22.9,1.8,0,0,61663,0.6156
2026-02-04,R26,2037,2856,23.3,0.0,0,0,61146,0.6111
2026-02-05,R26,2303,2696,21.8,0.6,0,0,61227,0.5243
2026-02-06,R26,2538,2775,22.0,4.8,0,0,62103,0.6499
2026-02-07,R26,2606,2797,25.8,8.5,0,0,61817,0.5429
2026-02-08,R26,2688,2702,23.4,3.2,0,0,62055,0.6074
2026-02-09,R26,2179,2361,26.9,1.0,0,0,61986,0.5201
2026-02-10,R26,2243,2268,24.3,2.8,0,0,61678,0.6119
2026-02-11,R26,2092,2373,21.6,1.4,0,0,61430,0.645
2026-02-12,R26,2013,2705,23.3,0.0,0,0,61039,0.5452
2026-02-13,R26,2409,2561,26.7,2.4,0,0,61805,0.6169
2026-02-14,R26,2696,2871,24.3,0.5,0,0,62185,0.65
2026-02-15,R26,2115,2533,21.7,0.0,0,0,61322,0.6387
2026-02-16,R26,2406,2406,28.7,0.0,0,0,61092,0.6169
2026-02-17,R26,2073,2109,24.3,0.0,0,0,62259,0.7177
2026-02-18,R26,1909,2136,25.4,8.6,0,0,61493,0.5954
2026-02-19,R26,1966,2662,25.3,5.3,0,0,61818,0.6361
2026-02-20,R26,2215,2335,22.7,0.0,0,0,61375,0.5851
2026-02-21,R26,2166,2166,25.5,0.4,0,0,61795,0.6569
2026-02-22,R26,1961,2661,23.0,0.0,0,0,62133,0.6219
2026-02-23,R26,2444,2667,22.1,5.9,0,0,61715,0.6541
2026-02-24,R26,2033,2054,22.8,7.8,0,0,61428,0.6454
2026-02-25,R26,2235,2334,28.2,0.0,0,0,61851,0.673
2026-02-26,R26,1809,2097,27.2,0.0,0,0,61448,0.6461
2026-02-27,R26,2302,2302,21.1,7.6,0,0,61481,0.7349
2026-02-28,R26,2422,3055,31.4,5.5,0,0,61330,0.6715
2026-03-01,R26,2392,2578,28.2,0.6,0,0,62183,0.6303
2026-03-02,R26,2491,2796,31.9,10.9,0,0,60978,0.6337
2026-03-03,R26,2568,3011,29.9,0.0,0,0,61513,0.6491
2026-03-04,R26,1923,2318,28.6,0.0,0,0,62322,0.6205
2026-03-05,R26,2267,2330,27.2,0.4,0,0,61672,0.5919
2026-03-06,R26,2798,3700,25.8,6.2,0,0,61693,0.5185
2026-03-07,R26,3937,4690,22.4,2.1,1,0,61621,0.5992
2026-03-08,R26,3162,4348,24.6,8.4,1,0,61841,0.5763
2026-03-09,R26,2945,2945,26.6,3.8,1,0,61285,0.625
2026-03-10,R26,3078,3281,23.7,7.3,1,0,62073,0.6245
2026-03-11,R26,3110,3572,23.7,2.1,1,0,61811,0.6133
2026-03-12,R26,3651,4005,31.6,0.0,1,0,62007,0.6142
2026-03-13,R26,2348,2776,32.7,0.0,0,0,61601,0.6612
2026-03-14,R26,1856,2793,24.6,0.3,0,0,61670,0.6133
2026-03-15,R26,2240,2383,27.2,6.9,0,0,61944,0.6507
2026-03-16,R26,2179,2579,33.1,1.5,0,0,61880,0.6548
2026-03-17,R26,6943,10309,27.6,2.8,0,1,61269,0.5933
2026-03-19,R26,6597,9679,29.5,0.0,0,1,61951,0.616
2026-03-20,R26,2795,2915,26.7,0.0,0,0,62075,0.6462
2026-03-21,R26,2525,2870,29.0,1.1,0,0,61802,0.6929
2026-03-22,R26,2111,2381,30.7,1.3,0,0,61949,0.7112
2026-03-23,R26,2071,2291,25.8,3.6,0,0,61749,0.6248
2026-03-24,R26,2169,2169,28.7,3.7,0,0,61508,0.674
2026-03-25,R26,2054,2312,23.4,1.7,0,0,61489,0.6164
2026-03-26,R26,2097,2818,30.0,4.4,0,0,62225,0.5932
2026-03-27,R26,2498,3239,22.4,0.9,0,0,62067,0.6417
2026-03-28,R26,2300,2637,34.8,0.0,0,0,61425,0.6202
2026-03-29,R26,2214,2386,30.2,2.2,0,0,62199,0.651
2026-03-30,R26,2195,2451,25.1,6.5,0,0,61806,0.656
2026-01-01,R27,2010,2672,22.7,0.8,0,0,596872,0.8688
2026-01-02,R27,2006,2194,25.8,2.4,0,0,594004,0.7806
2026-01-03,R27,2349,2581,26.0,2.3,0,0,594926,0.9043
2026-01-04,R27,1659,2086,29.3,0.0,0,0,598256,0.7997
2026-01-05,R27,1776,1776,21.9,0.0,0,0,592245,0.8824
2026-01-06,R27,1516,1904,22.0,0.2,0,0,593206,0.8894
2026-01-07,R27,1548,1963,24.3,2.8,0,0,590509,0.8852
2026-01-08,R27,2080,2080,18.0,0.0,0,0,596894,0.8399
2026-01-09,R27,2155,2155,18.9,0.0,0,0,594203,0.8689
2026-01-10,R27,1809,2039,27.5,3.8,0,0,596295,0.8118
2026-01-11,R27,1997,2340,25.1,8.6,0,0,592068,0.7777
2026-01-12,R27,1734,2141,25.6,2.5,0,0,601368,0.9021
2026-01-13,R27,3650,5893,24.5,0.0,1,1,594938,0.8147
2026-01-14,R27,3257,5074,22.6,1.4,1,1,598957,0.829
2026-01-15,R27,4511,7289,23.4,0.0,1,1,594695,0.7902
2026-01-16,R27,2610,3265,24.2,8.7,1,0,595973,0.804
2026-01-17,R27,2749,3036,27.0,11.0,1,0,590952,0.7872
2026-01-18,R27,1732,2091,21.9,0.0,0,0,596162,0.8283
2026-01-19,R27,1874,2318,20.2,0.0,0,0,590746,0.7413
2026-01-20,R27,1708,1840,21.9,5.4,0,0,598460,0.8013
2026-01-21,R27,1490,1633,30.8,0.0,0,0,598272,0.805
2026-01-22,R27,1706,1749,23.2,8.3,0,0,595140,0.8208
2026-01-23,R27,1711,1849,22.4,5.5,0,0,595086,0.8132
2026-01-24,R27,1789,2184,24.0,3.9,0,0,591258,0.8849
2026-01-25,R27,2361,2873,25.3,0.0,1,0,595322,0.8401
2026-01-26,R27,1905,2434,25.7,0.0,1,0,597711,0.7835
2026-01-27,R27,2057,2057,23.2,0.0,1,0,594959,0.8074
2026-01-28,R27,1437,2085,23.0,0.0,0,0,594137,0.8478
2026-01-29,R27,1928,2098,24.4,4.8,0,0,598178,0.8451
2026-01-30,R27,3305,5155,24.2,9.9,0,1,593766,0.8495
2026-01-31,R27,3100,4952,23.6,1.9,0,1,596104,0.8577
2026-02-01,R27,2096,2426,25.7,0.0,0,0,596536,0.8151
2026-02-02,R27,1806,2419,27.5,0.0,0,0,592799,0.8705
2026-02-03,R27,1828,2054,23.8,1.9,0,0,595386,0.7585
2026-02-04,R27,1832,2002,28.0,9.4,0,0,596696,0.8642
2026-02-05,R27,1879,1879,29.6,3.4,0,0,596091,0.8962
2026-02-06,R27,2279,2279,26.1,3.4,0,0,589992,0.8313
2026-02-07,R27,1895,2602,23.0,0.0,0,0,587726,0.8826
2026-02-08,R27,1732,2056,20.3,0.6,0,0,593365,0.791
2026-02-10,R27,1669,2222,27.8,0.0,0,0,596160,0.8774
2026-02-11,R27,1638,1865,30.6,0.0,0,0,596307,0.7808
2026-02-12,R27,1792,2151,33.7,3.7,0,0,596361,0.783
2026-02-13,R27,1848,2046,27.6,3.1,0,0,597105,0.8561
2026-02-14,R27,1672,2327,28.2,6.2,0,0,589444,0.8225
2026-02-15,R27,1944,2453,29.1,8.9,0,0,598132,0.7894
2026-02-16,R27,1598,1831,28.5,3.2,0,0,593605,0.8209
2026-02-17,R27,1455,2104,26.2,6.8,0,0,597931,0.7672
2026-02-18,R27,1881,2042,25.4,6.7,0,0,597911,0.8036
2026-02-19,R27,1764,1926,24.8,0.0,0,0,596686,0.8735
2026-02-20,R27,1706,2386,27.0,6.8,0,0,596030,0.7893
2026-02-21,R27,1712,2087,21.8,0.0,0,0,590343,0.8677
2026-02-22,R27,1645,1849,23.1,0.0,0,0,592596,0.8431
2026-02-23,R27,1503,1813,25.6,3.2,0,0,591734,0.7707
2026-02-24,R27,1498,1788,25.9,0.0,0,0,595763,0.766
2026-02-25,R27,1693,2044,24.9,2.7,0,0,591265,0.78
2026-02-26,R27,1999,1999,29.0,5.3,0,0,594031,0.8622
2026-02-27,R27,1658,2040,26.8,1.9,0,0,589389,0.8975
2026-02-28,R27,1848,1962,29.3,0.0,0,0,590384,0.8188
2026-03-01,R27,1810,2337,25.9,0.0,0,0,590903,0.8129
2026-03-02,R27,1840,1890,28.4,8.6,0,0,596042,0.8406
2026-03-03,R27,1591,1811,25.4,1.1,0,0,596807,0.8629
2026-03-04,R27,1567,1855,29.9,9.0,0,0,595390,0.883
2026-03-05,R27,1733,2318,26.1,0.0,0,0,596490,0.8021
2026-03-06,R27,2156,2577,28.1,0.0,0,0,598660,0.8215
2026-03-07,R27,2666,2958,24.7,0.0,1,0,598577,0.8702
2026-03-08,R27,3159,3365,29.0,5.5,1,0,593944,0.7946
2026-03-09,R27,2622,2622,29.5,0.3,1,0,597521,0.8648
2026-03-10,R27,2551,2551,29.9,5.2,1,0,597577,0.7944
2026-03-11,R27,2688,2858,28.3,0.0,1,0,597308,0.8424
2026-03-12,R27,2389,2492,28.1,2.6,1,0,591392,0.7895
2026-03-13,R27,1993,2640,27.1,0.0,0,0,595482,0.8753
2026-03-14,R27,1894,1944,30.7,0.0,0,0,595978,0.7801
2026-03-15,R27,1810,2441,28.4,0.0,0,0,597306,0.8615
2026-03-16,R27,1943,2032,28.8,0.0,0,0,596451,0.8599
2026-03-17,R27,1540,1824,26.9,0.0,0,0,591438,0.8848
2026-03-18,R27,1482,1831,28.8,0.0,0,0,597608,0.8696
2026-03-19,R27,1706,1971,26.4,0.0,0,0,592059,0.8838
2026-03-20,R27,1735,1774,30.5,0.4,0,0,598508,0.8567
2026-03-21,R27,1596,1901,23.6,5.7,0,0,599466,0.8134
2026-03-22,R27,1582,1835,24.7,1.7,0,0,596681,0.8042
2026-03-23,R27,1669,1838,29.1,0.8,0,0,596098,0.8456
2026-03-24,R27,1480,1715,25.5,0.0,0,0,598199,0.8514
2026-03-25,R27,1938,2092,26.3,0.0,0,0,596602,0.8331
2026-03-26,R27,1998,2245,29.0,0.0,0,0,599105,0.7479
2026-03-27,R27,1766,1836,23.4,0.0,0,0,595114,0.8319
2026-03-28,R27,1958,2028,24.5,3.0,0,0,597951,0.9172
2026-03-29,R27,1467,2119,24.5,6.6,0,0,592460,0.7993
2026-03-30,R27,1482,1667,25.0,9.7,0,0,602526,0.8586
2026-03-31,R27,1882,2123,31.1,0.0,0,0,595313,0.7689
2026-01-01,R28,2561,2836,17.8,1.6,0,0,329851,0.7863
2026-01-02,R28,3738,3955,25.4,0.0,0,0,329838,0.8123
2026-01-03,R28,2693,3338,22.9,2.2,0,0,331144,0.8417
2026-01-04,R28,2683,2683,24.0,2.7,0,0,329551,0.7487
2026-01-05,R28,2317,2415,18.8,0.0,0,0,329501,0.792
2026-01-06,R28,2467,2731,27.7,5.9,0,0,330054,0.7708
2026-01-07,R28,2289,2952,25.7,4.0,0,0,326386,0.7279
2026-01-08,R28,2494,2982,18.1,2.8,0,0,330776,0.818
2026-01-09,R28,2792,3089,27.3,2.5,0,0,329006,0.7407
2026-01-10,R28,2714,3227,21.6,5.1,0,0,331549,0.7717
2026-01-11,R28,2225,2541,24.9,4.4,0,0,325558,0.6927
2026-01-12,R28,4937,6190,27.0,2.3,0,1,328754,0.4734
2026-01-13,R28,6665,7542,17.8,1.3,1,1,330943,0.4628
2026-01-14,R28,5054,8293,22.6,0.0,1,1,329281,0.4931
2026-01-15,R28,6330,9871,25.7,0.0,1,1,328203,0.4564
2026-01-16,R28,5242,8950,20.7,0.0,1,1,327426,0.4059
2026-01-17,R28,5437,7383,25.6,3.9,1,1,328774,0.4746
2026-01-18,R28,4881,6597,25.6,0.0,0,1,328150,0.4703
2026-01-19,R28,3334,5459,27.3,0.0,0,1,328945,0.4629
2026-01-20,R28,3453,4616,22.6,0.0,0,1,328333,0.4947
2026-01-21,R28,4142,6306,19.9,4.2,0,1,329103,0.4834
2026-01-22,R28,2907,5123,30.1,3.0,0,1,331037,0.5034
2026-01-23,R28,4053,7398,22.3,0.0,0,1,329992,0.4954
2026-01-24,R28,4855,5934,23.3,0.1,0,1,330729,0.463
2026-01-25,R28,3579,6932,23.8,0.0,1,1,329286,0.4742
2026-01-26,R28,3720,4166,27.7,12.6,1,0,326012,0.5655
2026-01-27,R28,3407,4158,18.7,3.8,1,0,329448,0.6653
2026-01-28,R28,2661,3316,19.5,0.0,0,0,327443,0.6972
2026-01-29,R28,3061,3898,22.8,5.2,0,0,330648,0.6714
2026-01-30,R28,2680,3449,26.9,0.0,0,0,330472,0.6102
2026-01-31,R28,3451,3451,21.2,0.2,0,0,331839,0.6793
2026-02-01,R28,3013,3171,29.7,5.5,0,0,326005,0.7395
2026-02-02,R28,2936,3696,24.8,8.8,0,0,327298,0.7009
2026-02-03,R28,2608,3106,27.2,0.0,0,0,329878,0.6744
2026-02-04,R28,2627,3114,30.5,4.1,0,0,327433,0.8147
2026-02-05,R28,2941,2941,23.1,2.8,0,0,330757,0.7565
2026-02-06,R28,3045,3045,29.9,1.3,0,0,330031,0.7199
2026-02-07,R28,2225,2832,25.3,5.7,0,0,328580,0.7742
2026-02-08,R28,2781,2781,24.4,2.9,0,0,327107,0.7236
2026-02-09,R28,2422,2479,28.7,7.2,0,0,328309,0.7656
2026-02-10,R28,2105,2638,27.4,0.0,0,0,328327,0.734
2026-02-11,R28,2113,2745,26.3,2.3,0,0,330010,0.8002
2026-02-12,R28,2273,2841,28.6,0.0,0,0,332278,0.8254
2026-02-13,R28,2693,2929,23.9,1.9,0,0,329731,0.7706
2026-02-14,R28,2361,3341,25.7,1.2,0,0,330284,0.899
