Date,Region_ID,Meals_Distributed,Meals_Requested,Temperature,Rainfall,Festival_Flag,Disaster_Flag,Population,Food_Availability_Index
2022-09-07,R31,7635,7997,26.6,5.0,1,0,364500,0.6998
2022-09-08,R31,8189,8284,28.9,3.1,1,0,368007,0.7313
2022-09-09,R31,9347,9839,30.2,3.2,1,0,364954,0.6855
2022-09-10,R31,8934,9178,27.5,9.2,1,0,366919,0.6988
2022-09-11,R31,7720,8044,30.5,5.4,1,0,364488,0.6962
2022-09-12,R31,7255,7783,23.9,5.6,1,0,370610,0.7639
2022-09-13,R31,7261,7435,26.4,3.0,1,0,362049,0.802
2022-09-14,R31,7462,7777,25.2,0.0,1,0,371662,0.7567
2022-09-15,R31,6855,7003,27.1,2.3,1,0,365926,0.752
2022-09-16,R31,8641,12304,30.2,0.0,0,1,367212,0.4286
2022-09-17,R31,8539,14154,26.4,1.2,0,1,368288,0.3938
2022-09-18,R31,10307,12853,32.1,0.0,0,1,367781,0.4255
2022-09-19,R31,6707,11031,26.7,13.5,0,1,368816,0.4372
2022-09-20,R31,6181,11176,31.8,1.7,0,1,367007,0.4727
2022-09-21,R31,7617,11348,30.3,3.0,0,1,365967,0.4062
2022-09-22,R31,7115,12218,29.5,14.5,0,1,366913,0.553
2022-09-23,R31,8126,12250,26.0,6.2,0,1,366887,0.4194
2022-09-24,R31,8440,12600,31.3,4.9,0,1,368076,0.491
2022-09-25,R31,6831,11629,26.3,6.0,0,1,368111,0.4092
2022-09-26,R31,6522,11576,26.5,20.0,0,1,368682,0.4317
2022-09-27,R31,7012,11617,30.3,0.0,0,1,367814,0.3493
2022-09-28,R31,6691,11857,27.6,0.0,0,1,366870,0.4258
2022-09-29,R31,9130,11711,27.7,11.9,0,1,366503,0.4145
2022-09-30,R31,9716,12625,38.0,9.4,0,1,368490,0.4838
2022-10-01,R31,11215,17451,22.2,5.1,1,1,366567,0.448
2022-10-02,R31,8718,15539,18.8,0.0,1,1,366400,0.5609
2022-10-03,R31,11471,15941,20.9,0.9,1,1,368729,0.4789
2022-10-04,R31,11079,14585,23.4,3.2,1,1,367616,0.5364
2022-10-05,R31,8006,8280,23.1,0.8,1,0,366409,0.7639
2022-10-06,R31,8746,9015,23.7,1.5,1,0,368612,0.8108
2022-10-07,R31,8443,8975,26.4,0.0,1,0,365966,0.7441
2022-10-08,R31,9032,10118,26.6,4.4,1,0,369189,0.7617
2022-10-09,R31,8190,8566,20.3,2.0,1,0,364460,0.7091
2022-10-10,R31,8206,8733,19.6,1.8,1,0,365448,0.7196
2022-10-11,R31,7319,7443,23.4,0.0,1,0,366365,0.7767
2022-10-12,R31,7784,8082,21.7,7.3,1,0,369871,0.782
2022-10-13,R31,7484,8084,19.9,0.0,1,0,364968,0.7433
2022-10-14,R31,7784,8225,25.8,3.5,1,0,366715,0.7614
2022-10-15,R31,7577,7769,25.3,6.8,1,0,368753,0.837
2022-10-16,R31,5475,5689,22.3,0.0,0,0,364000,0.8309
2022-10-17,R31,4165,4477,25.3,0.0,0,0,368363,0.7396
2022-10-18,R31,4720,5004,27.1,2.6,0,0,368427,0.827
2022-10-19,R31,4546,4755,22.2,0.0,0,0,367113,0.8043
2022-10-20,R31,4344,4828,19.1,0.7,0,0,369781,0.8494
2022-10-21,R31,4773,4966,18.9,5.0,0,0,365866,0.7538
2022-10-22,R31,4287,4638,20.4,0.9,0,0,370555,0.7635
2022-10-23,R31,4506,4906,23.1,0.0,0,0,366763,0.7763
2022-10-24,R31,3873,4608,22.7,0.1,0,0,369014,0.8271
2022-10-25,R31,6083,6083,20.7,11.7,1,0,370321,0.8629
2022-10-26,R31,6517,6517,20.5,4.0,1,0,367346,0.8372
2022-10-27,R31,7189,7542,27.0,0.0,1,0,367876,0.7821
2022-10-29,R31,7878,7949,24.4,0.0,1,0,365503,0.7848
2022-10-30,R31,6420,6825,24.0,3.8,1,0,368724,0.8325
2022-10-31,R31,7143,7150,21.4,2.4,1,0,365935,0.7671
2022-11-01,R31,4855,4855,16.9,10.6,0,0,367309,0.8231
2022-11-02,R31,4516,5102,20.2,0.0,0,0,366454,0.9055
2022-11-03,R31,4792,5567,10.9,5.2,0,0,369267,0.8759
2022-11-04,R31,5035,5662,20.9,2.2,0,0,367407,0.8738
2022-11-05,R31,5113,5143,18.7,9.2,0,0,369105,0.802
2022-11-06,R31,4859,5321,16.7,4.3,0,0,367722,0.835
2022-11-07,R31,4499,5480,19.9,6.4,0,0,366198,0.9167
2022-11-08,R31,4097,4430,19.1,1.8,0,0,368589,0.8404
2022-11-09,R31,4044,4879,18.9,0.0,0,0,368857,0.8761
2022-11-10,R31,4397,5048,13.0,5.7,0,0,367891,0.8035
2022-11-11,R31,5702,5911,13.9,9.8,0,0,369173,0.848
2022-11-12,R31,5006,5219,21.3,0.0,0,0,369202,0.9214
2022-11-13,R31,4367,4748,17.2,0.0,0,0,365023,0.8507
2022-11-14,R31,3563,4141,19.2,4.6,0,0,367247,0.8473
2022-11-15,R31,4280,4312,15.8,0.4,0,0,368733,0.8652
2022-11-16,R31,4015,4443,14.9,11.2,0,0,363257,0.8391
2022-11-17,R31,4340,4382,11.8,3.3,0,0,369586,0.8749
2022-11-18,R31,5683,5740,16.9,5.1,1,0,369543,0.8376
2022-11-19,R31,5678,6142,17.8,0.0,1,0,367799,0.8192
2022-11-20,R31,6111,6541,14.0,5.4,1,0,370432,0.9118
2022-11-21,R31,3528,4119,12.9,5.3,0,0,366602,0.8597
2022-11-22,R31,4030,4257,21.4,0.2,0,0,368099,0.8387
2022-11-23,R31,3612,4289,14.2,3.5,0,0,367874,0.8476
2022-11-24,R31,4319,4319,15.0,0.1,0,0,368331,0.8748
2022-11-25,R31,4453,4813,19.4,0.2,0,0,367866,0.9194
2022-11-26,R31,3604,4007,14.2,9.8,0,0,367418,0.859
2022-11-27,R31,4141,4382,20.1,0.0,0,0,367329,0.8476
2022-11-28,R31,4172,4322,14.8,3.6,0,0,368152,0.9223
2022-11-29,R31,3499,3909,16.6,0.0,0,0,366552,0.8341
2022-11-30,R31,3891,4606,15.4,0.0,0,0,370119,0.8614
2022-12-01,R31,4541,4893,14.4,0.0,0,0,366195,0.9106
2022-12-02,R31,4573,5186,16.5,0.0,0,0,365734,0.7523
2022-12-03,R31,4488,4790,9.6,0.0,0,0,367423,0.8009
2022-12-04,R31,4630,4724,8.8,0.0,0,0,368746,0.8992
2022-12-05,R31,4132,4594,13.5,4.1,0,0,368039,0.8356
2022-12-06,R31,3722,4472,8.8,1.7,0,0,368976,0.8288
2022-12-07,R31,3653,4237,9.9,1.6,0,0,368334,0.8989
2022-12-08,R31,4167,4714,15.1,0.0,0,0,367866,0.8825
2022-12-09,R31,4479,5104,15.5,10.0,0,0,372128,0.9277
2022-12-10,R31,3849,4539,12.5,2.2,0,0,370844,0.8091
2022-12-11,R31,4177,4323,11.6,0.0,0,0,365177,0.8249
2022-12-12,R31,3845,4392,13.9,8.1,0,0,366988,0.7981
2022-12-13,R31,3505,3822,7.0,1.1,0,0,368089,0.904
2022-12-14,R31,4000,4803,6.4,3.3,0,0,368947,0.8999
2022-12-15,R31,4736,5204,7.6,7.0,0,0,364990,0.8626
2022-12-16,R31,3692,4094,7.1,0.0,0,0,373119,0.7561
2022-12-17,R31,4222,4470,9.9,0.0,0,0,370406,0.8568
2022-12-18,R31,4116,4431,11.6,8.3,0,0,365988,0.8372
2022-12-19,R31,3834,4038,15.5,0.0,0,0,365769,0.8817
2022-12-20,R31,3161,3680,12.9,0.0,0,0,368104,0.8703
2022-12-21,R31,3378,3760,16.5,0.0,0,0,369590,0.8516
2022-12-22,R31,3614,4151,12.6,0.0,0,0,367927,0.7751
2022-12-23,R31,5485,5728,12.8,0.0,1,0,364896,0.8486
2022-12-24,R31,5505,6086,5.2,0.0,1,0,368646,0.86
2022-12-25,R31,5004,5004,15.0,2.5,1,0,370741,0.8435
2022-12-26,R31,4898,4965,7.5,4.9,1,0,370353,0.8585
2022-12-27,R31,3550,3695,14.3,11.9,0,0,369740,0.7518
2022-12-28,R31,3812,4300,11.7,0.0,0,0,366811,0.7794
2022-12-29,R31,3483,3889,10.1,4.3,0,0,368173,0.8725
2022-12-30,R31,3963,4057,13.6,0.0,0,0,366702,0.906
2022-12-31,R31,3692,4387,8.3,1.4,0,0,369261,0.8599
2023-01-01,R31,4539,4850,9.8,0.0,0,0,367377,0.7031
2023-01-02,R31,4201,4722,10.3,6.9,0,0,369649,0.7489
2023-01-03,R31,3242,3685,12.0,4.6,0,0,368940,0.7257
2023-01-04,R31,3836,4171,12.4,4.7,0,0,366068,0.8155
2023-01-05,R31,4451,4811,14.7,0.0,0,0,371012,0.7249
2023-01-06,R31,4191,5233,2.9,5.0,0,0,372196,0.7143
2023-01-07,R31,4374,4671,9.7,0.0,0,0,367932,0.7602
2023-01-08,R31,4091,4335,11.4,3.2,0,0,368591,0.782
2023-01-09,R31,3967,4796,11.3,0.0,0,0,373099,0.7492
2023-01-10,R31,4107,4709,13.2,2.9,0,0,368020,0.7931
2023-01-11,R31,3624,4235,7.3,6.6,0,0,368647,0.6675
2023-01-12,R31,3860,4600,10.5,3.9,0,0,368193,0.831
2023-01-13,R31,5518,6063,15.9,0.0,1,0,368061,0.6563
2023-01-14,R31,5769,6322,15.0,1.8,1,0,372814,0.6149
2023-01-15,R31,5895,6103,15.1,0.3,1,0,367644,0.7358
2023-01-16,R31,5231,5548,17.6,5.1,1,0,368876,0.6822
2023-01-17,R31,4982,5079,12.9,1.3,1,0,369180,0.624
2023-01-18,R31,3495,3773,9.8,1.2,0,0,367624,0.7574
2023-01-19,R31,3761,4191,11.9,5.4,0,0,369366,0.7
2023-01-20,R31,3517,4115,9.6,0.0,0,0,370052,0.7469
2023-01-21,R31,4786,4987,4.0,0.0,0,0,370388,0.7345
2023-01-22,R31,3905,4143,11.4,0.0,0,0,372652,0.6886
2023-01-23,R31,3557,4246,9.8,7.3,0,0,368870,0.7444
2023-01-24,R31,3159,3686,11.0,1.5,0,0,367138,0.6825
2023-01-25,R31,4344,4690,13.7,0.0,1,0,366779,0.7211
2023-01-26,R31,4402,4925,12.0,1.7,1,0,367252,0.7501
2023-01-27,R31,4739,4813,6.9,1.3,1,0,368057,0.755
2023-01-28,R31,3784,4427,14.0,3.9,0,0,372762,0.7084
2023-01-29,R31,3817,4205,15.3,5.2,0,0,367925,0.7751
2023-01-30,R31,3702,4363,14.9,0.0,0,0,370544,0.7301
2023-01-31,R31,3357,3706,11.6,0.0,0,0,365984,0.7901
2023-02-01,R31,3489,4228,12.8,6.7,0,0,369203,0.7516
2023-02-02,R31,3844,4607,16.5,4.0,0,0,369709,0.8028
2023-02-03,R31,4224,4643,16.0,0.0,0,0,367807,0.8225
2023-02-04,R31,3867,4501,11.2,3.1,0,0,369021,0.6763
2023-02-05,R31,3725,4329,15.9,0.0,0,0,367914,0.6605
2023-02-06,R31,4443,4755,4.5,0.0,0,0,368863,0.7384
2023-02-07,R31,3434,3910,14.8,0.0,0,0,370704,0.7275
2023-02-08,R31,3655,4156,17.5,6.8,0,0,368641,0.6897
2023-02-09,R31,6235,9445,18.1,0.2,0,1,368029,0.6985
2023-02-10,R31,6700,10310,16.9,9.5,0,1,368454,0.7271
2023-02-11,R31,6362,9707,13.0,6.9,0,1,368533,0.746
2023-02-12,R31,6281,9485,20.1,0.0,0,1,369925,0.7388
2023-02-13,R31,5890,8791,19.2,8.8,0,1,367966,0.6527
2023-02-14,R31,4012,4344,16.1,6.3,0,0,371055,0.6729
2023-02-15,R31,3710,3922,16.9,0.0,0,0,368658,0.7911
2023-02-16,R31,3655,4191,13.7,0.4,0,0,369543,0.6444
2023-02-17,R31,4118,4815,12.0,8.0,0,0,367059,0.7218
2023-02-18,R31,3561,4152,21.6,6.8,0,0,368895,0.773
2023-02-19,R31,3349,3797,12.8,0.0,0,0,366979,0.728
2023-02-20,R31,3807,4035,17.8,2.7,0,0,366221,0.7154
2023-02-21,R31,3120,3556,15.9,6.9,0,0,368244,0.6698
2023-02-22,R31,3425,3809,17.1,0.0,0,0,369450,0.7079
2023-02-23,R31,3709,4138,14.0,13.0,0,0,367914,0.6937
2023-02-24,R31,3408,3859,14.0,0.0,0,0,370239,0.7428
2023-02-25,R31,3573,4461,14.6,0.0,0,0,369502,0.7494
2023-02-26,R31,3786,4203,10.8,1.0,0,0,372553,0.8036
2023-02-27,R31,6179,8844,18.9,0.7,0,1,367218,0.5059
2023-02-28,R31,5440,8618,13.7,5.0,0,1,369239,0.516
2023-03-01,R31,7421,10596,21.3,0.0,0,1,369352,0.4658
2023-03-02,R31,6689,11171,18.9,8.6,0,1,367370,0.4635
2023-03-03,R31,7733,11150,22.5,7.3,0,1,370450,0.4529
2023-03-04,R31,6515,11006,25.8,4.4,0,1,368748,0.4364
2023-03-05,R31,6184,9061,20.1,3.7,0,1,366960,0.4541
2023-03-06,R31,7793,10515,22.4,6.6,0,1,366214,0.4599
2023-03-07,R31,6935,12247,22.4,7.3,1,1,371371,0.482
2023-03-08,R31,10219,13836,19.0,1.5,1,1,370725,0.3678
2023-03-09,R31,9033,15335,22.0,3.2,1,1,368625,0.4181
2023-03-10,R31,11131,14976,19.7,0.6,1,1,368286,0.4778
2023-03-11,R31,11302,15198,20.5,5.0,1,1,369001,0.4586
2023-03-12,R31,10178,14102,20.9,3.4,1,1,372300,0.4049
2023-03-13,R31,7163,8991,19.4,1.4,0,1,368672,0.4565
2023-03-14,R31,6068,9256,22.8,6.0,0,1,370889,0.436
2023-03-15,R31,7553,9750,17.6,10.6,0,1,368452,0.434
2023-03-16,R31,5668,9733,23.8,1.9,0,1,367931,0.4527
2023-03-17,R31,7433,10518,22.9,0.0,0,1,369412,0.4842
2023-03-18,R31,5559,9502,22.1,1.7,0,1,365155,0.4016
2023-03-19,R31,6707,8847,21.4,2.5,0,1,372510,0.3835
2023-03-20,R31,6000,9533,26.1,5.3,0,1,367534,0.4267
2023-03-21,R31,6213,8647,23.8,5.3,0,1,370534,0.5015
2023-03-22,R31,5959,9609,18.8,1.8,0,1,366718,0.4241
2023-03-23,R31,6097,10431,19.3,7.2,0,1,366525,0.4332
2023-03-24,R31,5466,5669,23.7,0.0,0,0,369711,0.5076
2023-03-25,R31,4896,5714,23.5,0.0,0,0,370128,0.59
2023-03-26,R31,4587,5342,19.5,0.0,0,0,368347,0.5326
2023-03-27,R31,4243,4657,19.8,4.5,0,0,369814,0.6474
2023-03-28,R31,4541,4598,23.6,0.0,0,0,365333,0.6509
2023-03-29,R31,4688,5762,19.3,2.3,0,0,371225,0.6854
2023-03-30,R31,4910,5409,23.0,5.1,0,0,367748,0.5532
2023-03-31,R31,4734,5113,25.4,0.7,0,0,367523,0.6858
2023-04-01,R31,4973,5768,32.8,3.6,0,0,369535,0.5952
2023-04-02,R31,4195,5001,37.5,2.8,0,0,371602,0.6886
2023-04-03,R31,4651,5081,33.8,1.4,0,0,372731,0.7769
2023-04-04,R31,4296,4757,29.2,0.0,0,0,373062,0.7413
2023-04-05,R31,3624,4294,34.0,8.2,0,0,368182,0.7158
2023-04-06,R31,4241,4843,23.6,0.0,0,0,372046,0.7162
2023-04-07,R31,4362,4886,32.3,5.5,0,0,371187,0.6947
2023-04-08,R31,3976,4673,36.7,2.4,0,0,370849,0.75
2023-04-09,R31,4035,4551,28.6,4.0,0,0,370622,0.77
2023-04-10,R31,4306,4769,29.5,3.5,0,0,367191,0.7723
2023-04-11,R31,3937,4542,28.2,0.0,0,0,370344,0.7579
2023-04-12,R31,4317,4481,25.5,0.0,0,0,369043,0.7094
2023-04-13,R31,5982,6099,27.8,0.0,1,0,370810,0.7281
2023-04-14,R31,5518,6169,33.7,0.0,1,0,369048,0.8814
2023-04-15,R31,5662,5828,30.2,0.0,1,0,367037,0.6663
2023-04-16,R31,5152,5587,31.5,2.3,1,0,371993,0.7562
2023-04-17,R31,7078,11183,25.9,3.6,1,1,368495,0.7421
2023-04-18,R31,7363,11821,31.6,4.7,1,1,369971,0.7544
2023-04-19,R31,5455,8630,30.2,9.0,0,1,370621,0.7544
2023-04-20,R31,4341,4704,30.2,3.9,0,0,373370,0.748
2023-04-21,R31,4155,4752,27.3,0.0,0,0,369754,0.7422
2023-04-22,R31,4299,4828,30.0,0.0,0,0,368846,0.7332
2023-04-23,R31,4086,4506,31.1,0.6,0,0,371930,0.6964
2023-04-24,R31,3944,4036,29.7,5.0,0,0,372881,0.7889
2023-04-25,R31,3602,4114,33.5,0.0,0,0,367113,0.721
2023-04-26,R31,3575,3844,26.0,1.8,0,0,371922,0.6801
2023-04-27,R31,3865,4243,28.7,2.5,0,0,369717,0.6841
2023-04-28,R31,4443,4907,28.4,8.9,0,0,369229,0.781
2023-04-29,R31,4664,4991,34.7,0.0,0,0,368243,0.7073
2023-04-30,R31,3819,4426,29.3,4.0,0,0,368188,0.7251
2023-05-01,R31,6790,7181,40.0,2.9,1,0,370910,0.5762
2023-05-02,R31,7027,7206,33.8,0.0,1,0,369628,0.6359
2023-05-03,R31,7208,7746,32.9,9.6,1,0,370497,0.7042
2023-05-04,R31,7841,8421,33.0,0.7,1,0,370915,0.5913
2023-05-05,R31,7663,8143,37.0,2.8,1,0,372318,0.6439
2023-05-06,R31,4673,5323,38.4,0.5,0,0,370362,0.5578
2023-05-07,R31,5023,5198,33.3,5.2,0,0,368653,0.5443
2023-05-08,R31,4030,4999,36.2,8.6,0,0,371226,0.7077
2023-05-09,R31,3913,4683,36.9,0.4,0,0,369200,0.6326
2023-05-10,R31,4822,5353,36.8,0.0,0,0,369983,0.6806
2023-05-11,R31,4406,4917,32.4,10.5,0,0,368699,0.5696
2023-05-12,R31,4830,5412,38.3,0.0,0,0,368873,0.6484
2023-05-13,R31,4916,5449,33.9,5.5,0,0,369849,0.651
2023-05-14,R31,4295,4899,32.1,3.0,0,0,368704,0.6279
2023-05-15,R31,4600,4956,33.1,0.0,0,0,372168,0.6028
2023-05-16,R31,3918,4662,32.2,0.0,0,0,369101,0.5984
2023-05-17,R31,3686,4185,34.3,10.2,0,0,370192,0.5514
2023-05-18,R31,4821,5355,36.0,0.0,0,0,371714,0.6033
2023-05-19,R31,4556,5394,35.5,0.0,0,0,371816,0.6469
2023-05-20,R31,5200,5506,31.0,0.3,0,0,370138,0.633
2023-05-21,R31,4330,4675,36.0,7.5,0,0,368413,0.6403
2023-05-22,R31,3951,4536,36.3,6.2,0,0,372367,0.629
2023-05-23,R31,3652,4238,36.6,12.3,0,0,371829,0.579
2023-05-24,R31,3975,4791,40.4,0.0,0,0,371109,0.5718
2023-05-25,R31,11757,21244,37.3,7.8,0,1,371495,0.5922
2023-05-26,R31,11764,20641,39.6,0.2,0,1,370459,0.6362
2023-05-27,R31,13006,23218,33.8,0.0,0,1,369971,0.5593
2023-05-28,R31,10861,19461,33.8,0.0,0,1,372672,0.5292
2023-05-29,R31,4602,4944,36.2,2.7,0,0,372442,0.5994
2023-05-30,R31,4494,4608,30.2,1.2,0,0,367322,0.6632
2023-05-31,R31,5127,5605,36.1,0.0,0,0,370048,0.6822
2023-06-01,R31,4889,5857,36.5,0.0,0,0,368110,0.5964
2023-06-02,R31,4864,5723,35.2,0.0,0,0,371980,0.5617
2023-06-03,R31,5858,5892,32.9,0.1,0,0,368814,0.6404
2023-06-04,R31,4657,5625,32.0,6.6,0,0,374262,0.6263
2023-06-05,R31,4302,5192,32.5,0.0,0,0,369096,0.6531
2023-06-06,R31,4625,4897,36.0,4.2,0,0,369906,0.6818
2023-06-07,R31,4689,4941,37.9,10.9,0,0,369050,0.568
2023-06-08,R31,4795,5215,32.0,0.7,0,0,368689,0.6144
2023-06-09,R31,5682,5856,33.7,2.2,0,0,372820,0.6288
2023-06-10,R31,5834,6098,34.4,5.4,0,0,370991,0.6407
2023-06-11,R31,5037,5520,31.8,10.8,0,0,368555,0.5824
2023-06-12,R31,4411,5258,35.0,5.5,0,0,369178,0.5798
2023-06-14,R31,4340,5053,40.7,0.0,0,0,369447,0.6491
2023-06-15,R31,5114,5736,33.9,0.0,0,0,369657,0.6492
2023-06-16,R31,5156,5710,38.6,1.8,0,0,372474,0.7005
2023-06-17,R31,5205,5325,29.7,0.0,0,0,371748,0.6235
2023-06-18,R31,4273,5096,31.9,3.6,0,0,367511,0.581
2023-06-19,R31,4418,5147,37.0,3.9,0,0,371136,0.6423
2023-06-20,R31,4034,4930,38.2,1.4,0,0,371263,0.6439
2023-06-21,R31,4524,5181,33.8,2.4,0,0,368536,0.6392
2023-06-22,R31,4368,5067,34.2,0.0,0,0,369527,0.676
2023-06-23,R31,5421,5911,36.6,0.0,0,0,371778,0.6616
2023-06-24,R31,5540,5875,32.4,3.5,0,0,370198,0.5772
2023-06-25,R31,4668,5421,33.4,0.2,0,0,373518,0.625
2023-06-26,R31,4800,5042,35.8,12.3,0,0,368859,0.6958
2023-06-27,R31,4738,5125,33.2,0.0,0,0,373509,0.6558
2023-06-28,R31,3802,4323,34.6,2.7,0,0,371924,0.6603
2023-06-29,R31,13773,18574,30.7,0.0,0,1,370658,0.6563
2023-06-30,R31,15546,22217,33.0,10.9,0,1,369841,0.6249
2023-07-01,R31,17554,23986,31.9,7.8,0,1,372663,0.6594
2023-07-02,R31,5342,6168,31.9,3.7,0,0,369333,0.6236
2023-07-03,R31,4599,5360,31.0,21.2,0,0,370333,0.6277
2023-07-04,R31,5027,5288,25.0,4.4,0,0,375666,0.5844
2023-07-05,R31,5205,5734,32.7,7.1,0,0,370173,0.5823
2023-07-06,R31,4955,5728,30.1,0.0,0,0,372880,0.7102
2023-07-07,R31,5562,6207,30.9,10.0,0,0,372030,0.6944
2023-07-08,R31,5292,6061,34.0,9.8,0,0,370701,0.5852
2023-07-09,R31,5562,5950,27.4,23.3,0,0,372211,0.6039
2023-07-10,R31,8354,8714,31.5,5.6,1,0,373108,0.641
2023-07-11,R31,8616,9075,24.4,0.0,1,0,373031,0.6297
2023-07-12,R31,7369,7953,35.0,16.4,1,0,373299,0.6773
2023-07-13,R31,8654,9454,34.9,5.4,1,0,374110,0.665
2023-07-14,R31,8579,9312,31.3,1.0,1,0,372435,0.6396
2023-07-15,R31,5116,5662,33.7,1.3,0,0,372146,0.6592
2023-07-16,R31,4834,5480,34.0,1.3,0,0,371907,0.6278
2023-07-17,R31,4558,4931,32.3,0.0,0,0,373734,0.6271
2023-07-18,R31,4852,5160,33.9,5.8,0,0,368327,0.6763
2023-07-19,R31,4627,5611,29.8,0.0,0,0,371688,0.6412
2023-07-20,R31,4642,5663,22.2,3.9,0,0,372628,0.7235
2023-07-21,R31,5196,6076,26.0,6.3,0,0,371085,0.6075
2023-07-22,R31,4559,5449,31.6,12.3,0,0,370198,0.6242
2023-07-23,R31,5059,5898,33.3,1.4,0,0,369859,0.6043
2023-07-24,R31,4689,5251,32.8,1.5,0,0,372214,0.6673
2023-07-25,R31,3959,4782,33.2,1.2,0,0,372352,0.7051
2023-07-26,R31,4586,5433,28.5,4.6,0,0,373937,0.5814
2023-07-27,R31,5109,5475,28.1,15.0,0,0,373298,0.7043
2023-07-28,R31,4887,5558,27.9,3.9,0,0,371323,0.6619
2023-07-29,R31,4565,5528,31.6,9.9,0,0,372594,0.654
2023-07-30,R31,4471,5434,34.0,9.8,0,0,373034,0.7203
2023-07-31,R31,13402,18748,33.2,3.7,0,1,374344,0.5963
2023-08-01,R31,13311,18701,32.8,7.5,0,1,372313,0.7837
2023-08-02,R31,14585,21037,31.9,4.5,0,1,372116,0.7883
2023-08-03,R31,15545,21615,26.8,14.7,0,1,373692,0.6783
2023-08-04,R31,14773,20758,28.4,6.2,0,1,376291,0.7069
2023-08-05,R31,15362,20862,31.7,3.8,0,1,372239,0.7479
2023-08-06,R31,5425,5986,32.6,1.6,0,0,371326,0.7587
2023-08-07,R31,5127,5472,29.4,0.0,0,0,370528,0.792
2023-08-08,R31,4980,5416,31.2,0.8,0,0,372971,0.7462
2023-08-09,R31,4894,5721,28.7,5.9,0,0,373318,0.7281
2023-08-10,R31,4793,5858,23.7,7.9,0,0,367373,0.7146
2023-08-11,R31,5923,6157,32.2,0.0,0,0,369080,0.7218
2023-08-12,R31,5847,6320,29.3,9.2,0,0,376223,0.7428
2023-08-13,R31,4908,5338,27.3,0.0,0,0,370115,0.7358
2023-08-14,R31,6978,7296,26.6,8.3,1,0,373315,0.706
2023-08-15,R31,5751,5751,31.9,0.0,1,0,368567,0.7029
2023-08-16,R31,6397,6486,28.9,5.5,1,0,371899,0.6917
2023-08-17,R31,5283,5656,38.7,10.8,0,0,369066,0.7006
2023-08-18,R31,5117,5745,31.0,11.3,0,0,371199,0.7329
2023-08-19,R31,5434,6001,27.7,8.0,0,0,370798,0.7423
2023-08-20,R31,5000,5410,29.5,0.0,0,0,371263,0.7187
2023-08-21,R31,4942,5004,36.7,9.1,0,0,369486,0.8009
2023-08-22,R31,4495,5034,31.7,10.8,0,0,370879,0.7015
2023-08-23,R31,4624,5388,28.2,17.2,0,0,372756,0.7943
2023-08-24,R31,4711,5449,27.4,2.8,0,0,371940,0.6985
2023-08-25,R31,7407,7934,30.1,0.0,1,0,372014,0.684
2023-08-26,R31,9266,16017,25.2,0.0,1,1,373382,0.4162
2023-08-27,R31,10460,15711,32.9,32.4,1,1,375118,0.3945
2023-08-28,R31,12721,15864,29.7,4.8,1,1,372757,0.4939
2023-08-29,R31,9089,15815,27.3,28.3,1,1,371784,0.4636
2023-08-30,R31,10557,16733,27.5,25.8,1,1,374771,0.4173
2023-08-31,R31,10511,16864,32.7,22.0,1,1,370152,0.4596
2023-09-01,R31,11497,15088,26.3,9.2,0,1,371391,0.3789
2023-09-02,R31,11909,15826,27.9,12.6,0,1,376677,0.4748
2023-09-03,R31,8275,14825,24.7,5.2,0,1,372221,0.4212
2023-09-04,R31,9142,12410,28.2,7.6,0,1,371060,0.4103
2023-09-05,R31,10351,16132,23.4,3.0,1,1,369814,0.4354
2023-09-06,R31,15743,19306,30.2,5.2,1,1,368052,0.4069
2023-09-07,R31,13535,19918,31.2,9.0,1,1,370247,0.4787
2023-09-08,R31,16110,21529,25.5,1.6,1,1,370725,0.3943
2023-09-09,R31,12702,19713,28.0,1.1,1,1,374659,0.455
2023-09-10,R31,14058,20348,29.8,0.2,1,1,370986,0.4494
2023-09-11,R31,13653,18761,24.8,7.5,1,1,374086,0.4326
2023-09-12,R31,11493,17498,26.5,5.3,1,1,371264,0.4613
2023-09-13,R31,10939,18464,28.1,1.5,1,1,370909,0.4736
2023-09-14,R31,12853,20124,27.1,13.5,1,1,370649,0.4739
2023-09-15,R31,13425,20596,29.6,6.6,1,1,368040,0.4434
2023-09-16,R31,10759,14748,26.7,5.2,0,1,371649,0.4717
2023-09-17,R31,9058,13096,31.3,5.7,0,1,371747,0.4899
2023-09-18,R31,6313,7138,32.9,0.8,0,0,374913,0.5903
2023-09-19,R31,5335,6224,27.8,8.6,0,0,368163,0.6456
2023-09-20,R31,6529,6936,27.9,0.8,0,0,372855,0.6482
2023-09-21,R31,6646,7248,28.2,0.9,0,0,369304,0.6338
2023-09-22,R31,5927,6472,26.0,4.8,0,0,372003,0.6532
2023-09-23,R31,6318,6581,26.0,2.3,0,0,368922,0.6166
2023-09-24,R31,4941,5595,26.1,2.0,0,0,374468,0.6542
2023-09-25,R31,4874,5983,32.5,13.8,0,0,368217,0.6746
2023-09-26,R31,4761,5433,31.3,6.5,0,0,370004,0.6579
2023-09-27,R31,4994,5408,28.7,0.0,0,0,369684,0.6072
2023-09-28,R31,4926,5790,30.5,0.0,0,0,368763,0.7239
2023-09-29,R31,4767,5677,26.6,10.3,0,0,374106,0.7406
2023-09-30,R31,5000,5253,23.8,12.3,0,0,374869,0.7551
2023-10-01,R31,7973,8452,20.6,9.3,1,0,371040,0.8191
